stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits		Return
Scotch	15	2007	8594	4931.1519				0	0	0	48655.54555	0		1020.314598	0	0	0	49675.86014	49675.86014		0.979460555
Scotch	15	2008	654	138.5194				0	0	0	4810.054533	0		618.5264501	0	0	0	5428.580983	5428.580983		0.886061118
Scotch	15	2009	5795	2671.7373				0	2	206.1754834	45358.60634	7.680365297		2170.009625	0	0	0	47734.79145	47744.47182		0.950220959
Scotch	15	2010	539044	282575.3264				0	833.3196347	0	384091.7037	0		6122.393603	122.4478721	0	0	390336.5451	391169.8648		0.984001446
Scotch	15	2011	34095	12527.64				0	34	0	8020.33562	0		326.0095632	0	0	0	8346.345184	8380.345184		0.960939842
Scotch	15	2012	2007	644.4368				0	0	0	1988.658336	0		109.3096921	0	0	0	2097.968028	2097.968028		0.947897351
Scotch	15	2013	25951	11324.9134				0	29	0	7105.129984	0		0	0			7105.129984	7134.129984		1
Scotch	15	2014	138873	71010.2003				0	798.7746019	0	228377.5425	0		2575.757576				230953.3001	231752.0747		
Scotch	15	2015	6729	3577.645				0	0		1600			54.38596491				1654.385965	1654.385965		
Scotch	15	2016	990	465.2316					0		924.5614035							924.5614035	924.5614035		
Scotch	15	2017	5667	2361.0612					2												
Scotch	15	2018	84104	30276.0831																	
Scotch	15	2019	1742	1007.6048																	
																					
																					
Gates	16	1948					0	0	0	0	30026	0		0	0	0	0	30026	30026		1
Gates	16	1949					0	0	0	0	590	0		0	0	0	0	590	590		1
Gates	16	1950					0	0	0	0	300	0		0	0	0	0	300	300		1
Gates	16	1951					0	0	0	0	623	0		0	0	0	0	623	623		1
Gates	16	1952	7070	4147.36			0	0	0	0	37343	0		657	0	0	0	38000	38000		0.982710526
Gates	16	1953	74	28.971			0	0	74	0	7811	0		0	0	0	0	7811	7885		1
Gates	16	1954	45	18.009			0	0	0	0	418	0		0	280	0	0	698	698		0.598853868
Gates	16	1955	77	30.537			0	0	33	0	2149	0		323	0	0	0	2472	2505		0.86933657
Gates	16	1956	7848	4147.2792			0	0	552	0	14244	0		571	623	0	0	15438	15990		0.922658375
Gates	16	1957	891	428.5168			0	0	82	0	1051	0		30	0	0	0	1081	1163		0.972247919
Gates	16	1958	81	31			0	0	13	0	398	0		128	0	0	0	526	539		0.756653992
Gates	16	1959	868	370			0	0	1212	0	8846	0		0	469	0	0	9315	10527		0.9496511
Gates	16	1960	5449	2772.294			0	0	1219	0	82760	0		183	70	0	0	83013	84232		0.996952285
Gates	16	1961	252	120.156			0	0	1038	0	13460	0		71	25	0	0	13556	14594		0.992918265
Gates	16	1962	1046	67.8585			0	0	141	0	312	0		0	0	0	0	312	453		1
Gates	16	1963	4858	1067.664			0	0	879	0	6769	0		680	0	0	0	7449	8328		0.908712579
Gates	16	1964	19971	8205.888			0	0	4850	0	99530	0		610	0	0	0	100140	104990		0.993908528
Gates	16	1965	1679	941.247			0	0	279	0	2198	0		18	0	0	0	2216	2495		0.991877256
Gates	16	1966	592	29.6751			0	0	608	0	310	0		0	0	0	0	310	918		1
Gates	16	1967	1665	350.504			0	0	1585	0	5076	0		263	0	0	0	5339	6924		0.950739839
Gates	16	1968	4005	1387.2617			0	0	3891	0	78371	0		403	0	0	0	78774	82665		0.994884099
Gates	16	1969	205	79.5202			0	0	1042	0	3556	0		168	0	0	0	3724	4766		0.954887218
Gates	16	1970	68	6.5625			0	0	258	0	154	0		0	0	0	0	154	412		1
Gates	16	1971	797	41.6295			0	0	4926	0	7721	0		0	0	0	0	7721	12647		1
Gates	16	1972	1762	887.3128			0	0	4180	0	128111	0		322	0	0	0	128433	132613		0.997492856
Gates	16	1973	231	63.2523			0	0	1344	0	9447	0		3794	100	0	0	13341	14685		0.708117832
Gates	16	1974	146	3.1628			0	0	1559	0	1413	0		0	0	0	0	1413	2972		1
Gates	16	1975	788	239.694			0	0	3841	0	15888	27		0	0	0	0	15888	19756		1
Gates	16	1976	2889	1435.8317			0	0	3009	0	67835	0		2350	36	0	0	70221	73230		0.966021561
Gates	16	1977	1176	448.7616			0	0	690	0	17045	27		2975	587	0	0	20607	21324		0.827146115
Gates	16	1978	931	48.374			0	0	589	0	860	0		198	0	0	0	1058	1647		0.812854442
Gates	16	1979	907	197.5171			0	0	1866	0	15902	12		0	486	0	0	16388	18266		0.970344154
Gates	16	1980	4354	1521.254			0	0	1496	0	76467	15		1381	272	0	0	78120	79631		0.978840246
Gates	16	1981	821	163.2827			0	0	412	0	14267	143		3085	222	0	0	17574	18129		0.811824286
Gates	16	1982	232	28			0	0	3361	0	5472	0		868	0	0	0	6340	9701		0.863091483
Gates	16	1983	927	183.2768			0	0	1542	0	26208	0		348	0	0	0	26556	28098		0.986895617
Gates	16	1984	2678	550.4676			0	0	1730	0	115017	56		21116	0	0	0	136133	137919		0.844886986
Gates	16	1985	1140	233.8208			0	0	6340	0	114856	0		10766	0	0	0	125622	131962		0.914298451
Gates	16	1986	563	189.5204			0	0	6349	0	20390	0		610	0	0	0	21000	27349		0.970952381
Gates	16	1987	1757	736.0224			0	0	1683	0	22546	0		3604	0	0	0	26150	27833		0.862179732
Gates	16	1988	19257	7750.5104			0	0	9599	0	305722	0		4031	191	0	0	309944	319543		0.986378184
Gates	16	1989	3327	1645.7011			0	0	5779	0	38792	0		8523	0	0	0	47315	53094		0.81986685
Gates	16	1990	1390	610.85			0	0	826	0	13177	339		1607	0	0	0	14784	15949		0.891301407
Gates	16	1991	1518	512.1662			0	0	1242	0	18884	0		1559	0	0	0	20443	21685		0.923739177
Gates	16	1992	3051	731.6754			0	0	11639	0	175651	0		8143	0	0	0	183794	195433		0.955694963
Gates	16	1993	1220	572.9482			0	0	557	0	54410	0		12557	0	0	0	66967	67524		0.812489734
Gates	16	1994					0	0	815	0	21039	0		12510	0	0	0	33549	34364		0.627112582
Gates	16	1995	17798	4532.613			0	0	1970	0	20949	0		540	0	0	0	21489	23459		0.974870864
Gates	16	1996	69585	9793.7334			0	0	413	0	189011	0		8576	58	0	0	197645	198058		0.956315616
Gates	16	1997	807	68.0708			0	0	742	0	11493	0		1174	0	0	0	12667	13409		0.907318228
Gates	16	1998	1097	131.0914			0	0	408	0	3841	0		563	0	0	0	4404	4812		0.872161671
Gates	16	1999	88	29.1548			0	0	2508	0	37729	0		2405	0	0	0	40134	42642		0.940075746
Gates	16	2000	56770	12257.0912			0	0	624	0	87114	0		4264	0	0	0	91378	92002		0.953336689
Gates	16	2001	473	142.2624			0	0	315	0	43190	0		6741	0	0	0	49931	50246		0.864993691
Gates	16	2002	1107	48.1761			0		1262		11045			694				11739	13001		0.940880825
Gates	16	2003	936	516.8235			0		213		3861			687				4548	4761		0.848944591
Gates	16	2004	782	436.48			0	17	343		40513			8460.99042	0			48990.99042	49333.99042		0.826947968
Gates	16	2005	2188	1180.1244					180	0	14037.55229			872.1316853	0	0	0	14909.68397	15089.68397		0.941505689
Gates	16	2006						0	978	0	24855.75303			13639.05171	378.8625475	0	0	38873.66729	39851.66729		0.639398204
Gates	16	2007						0	6665	0	106460.3758	0		1192.86843	238.573686	0	0	107891.818	114556.818		0.986732617
Gates	16	2008	5486	640.0084				0	1573	0	66800.63208	0		10513.89618	0	0	0	77314.52825	78887.52825		0.864011378
Gates	16	2009	5152	2502.9688				0	2695	0	101428.1749	0		16003.08863	0	0	0	117431.2635	120126.2635		0.863723823
Gates	16	2010	8935	2350.998				0	2387	0	33061.32596	0		4139.570054	223.7605435	0	0	37424.65656	39811.65656		0.883410233
Gates	16	2011	39081	21298.1447				0	1178	0	33787.84206	0		547.1263177	182.3754392	0	0	34517.34382	35695.34382		0.978865646
Gates	16	2012	13576	4310.5456				0	2043	0	21155.55095			1524.017138	0	0	0	22679.56809	24722.56809		0.932802197
Gates	16	2013	43927	17701.6536				0	198	0	8551.429495			4451.533417	0			13002.96291	13200.96291		0.649952435
Gates	16	2014	10299	5245.24			11	0	103	0	8408.45201			500				8908.45201	9022.45201		
Gates	16	2015	12755	6159.0595			0	0	861		11862.5			901.6393443	60.10928962			12824.24863	13685.24863		
Gates	16	2016	4984	1950.7708			0		279		7633.879781							7633.879781	7912.879781		
Gates	16	2017	4561	2110.7141					7												
Gates	16	2018	2578	753.072																	
Gates	16	2019	7472	3765.4272																	
																					
																					
Nadina	17	1948					0	0	0	0	43	0		0	0	0	0	43	43		1
Nadina	17	1949					0	0	49	0	105898	0		0	0	0	0	105898	105947		1
Nadina	17	1950	774	361.7496			0	0	0	0	5090	0		7	0	0	0	5097	5097		0.998626643
Nadina	17	1951	175	85			0	0	0	0	981	0		0	0	0	0	981	981		1
Nadina	17	1952	38	4			0	0	3	0	88	0		0	0	0	0	88	91		1
Nadina	17	1953	13617	7261.2363			0	0	115	0	162058	0		227	160	0	0	162445	162560		0.997617655
Nadina	17	1954	770	478			0	0	46	0	4541	0		138	0	0	0	4679	4725		0.970506518
Nadina	17	1955	108	76			0	0	0	0	3953	0		0	0	0	0	3953	3953		1
Nadina	17	1956	83	9			0	0	0	0	156	0		3952	0	0	0	4108	4108		0.037974684
Nadina	17	1957	27553	12854.228			0	0	296	0	116452	0		58	0	0	0	116510	116806		0.999502189
Nadina	17	1958	635	357			0	0	7	0	4947	0		129	0	0	0	5076	5083		0.974586288
Nadina	17	1959	1013	456.3			0	0	0	0	16923	0		77	0	0	0	17000	17000		0.995470588
Nadina	17	1960	157	16			0	0	0	0	700	0		478	0	0	0	1178	1178		0.594227504
Nadina	17	1961	17544	8287.043			0	0	57	0	93840	0		523	0	0	0	94363	94420		0.994457573
Nadina	17	1962	1683	922.6008			0	0	0	0	11693	0		352	0	0	0	12045	12045		0.970776256
Nadina	17	1963	7304	3027.136			0	0	185	0	51669	0		7799	0	0	0	59468	59653		0.868853837
Nadina	17	1964	232	116			0	0	0	0	4938	0		2797	0	0	0	7735	7735		0.638396897
Nadina	17	1965	11293	5571.888			0	0	487	0	93961	0		569	0	0	0	94530	95017		0.993980747
Nadina	17	1966	1784	950.9332			0	0	11	0	33580	0		419	0	0	0	33999	34010		0.987676108
Nadina	17	1967	7790	3902.5503			0	0	54	0	129871	0		23141	0	0	0	153012	153066		0.848763496
Nadina	17	1968	1496	625.05			0	0	117	0	40005	0		3841	0	0	0	43846	43963		0.912397938
Nadina	17	1969	27898	15497.637			0	0	1086	0	104679	0		494	0	0	0	105173	106259		0.995302977
Nadina	17	1970	3939	2133.3696			0	0	48	0	29836	0		0	0	0	0	29836	29884		1
Nadina	17	1971	14525	7894.26			0	0	416	0	69314	0		5724	0	0	0	75038	75454		0.923718649
Nadina	17	1972	2702	1326.112			0	0	14	0	10052	0		644	0	0	0	10696	10710		0.939790576
Nadina	17	1973	16737	9638.0585			0	0	146	0	67467	0		5741	0	0	0	73208	73354		0.921579609
Nadina	17	1974	3825	2072.6862			0	0	195	0	20017	0		0	0	0	0	20017	20212		1
Nadina	17	1975	15319	8358.7808			0	0	340	0	152807	0		5729	0	0	0	158536	158876		0.963863097
Nadina	17	1976	1673	845.9284			0	0	27	0	7247	0		0	0	0	0	7247	7274		1
Nadina	17	1977	16896	9260.1418			0	0	172	0	125303	0		6574	0	0	0	131877	132049		0.950150519
Nadina	17	1978	2782	1526.567			0	0	83	0	28397	0		2767	0	0	0	31164	31247		0.911211654
Nadina	17	1979	55686	20414.7526			0	0	5	0	83912	0		17456	0	0	0	101368	101373		0.827795754
Nadina	17	1980	3079	1518.0784			0	0	4	0	16037	0		5331	0	0	0	21368	21372		0.750514788
Nadina	17	1981	18916	10923.8223			0	0	5	0	73214	0		3530	51	0	0	76795	76800		0.95336936
Nadina	17	1982	2350	1423.1727			0	0	0	0	5364	0		1411	0	0	0	6775	6775		0.791734317
Nadina	17	1983	26878	15419.2511			0	0	32	0	138480	0		11219	0	0	0	149699	149731		0.92505628
Nadina	17	1984	7072	3500.9025			0	0	0	0	20594	0		4323	0	0	0	24917	24917		0.826503993
Nadina	17	1985	13807	7721.611			0	0	0	0	41411	0		5442	0	0	0	46853	46853		0.883849487
Nadina	17	1986	3571	2048.314			0	0	0	0	16080	0		4758	0	0	0	20838	20838		0.771667147
Nadina	17	1987	37624	15149.0157			0	0	16	0	170901	0		20119	0	0	0	191020	191036		0.89467595
Nadina	17	1988	8744	4279.275			0	0	0	0	48538	0		9201	0	0	0	57739	57739		0.840644971
Nadina	17	1989	4940	2653			0	0	0	0	15466	0		3412	1138	0	0	20016	20016		0.772681855
Nadina	17	1990	6047	3404.45			0	0	0	0	14995	0		739	0	0	0	15734	15734		0.953031651
Nadina	17	1991	61074	33387.8491			0	0	112	0	47222	0		9005	0	0	0	56227	56339		0.839845626
Nadina	17	1992	7728	2355.2734			0	0	9	0	54950	0		49754	0	0	0	104704	104713		0.524812806
Nadina	17	1993	9595	4797.6975			0	0	0	0	51434	0		5268	0	0	0	56702	56702		0.907093224
Nadina	17	1994	2097	1076.034			0	0	0	0	9887	0		8471	0	0	0	18358	18358		0.538566293
Nadina	17	1995	24006	8452.7345			0	0	25	0	65492	0		0	0	0	0	65492	65517		1
Nadina	17	1996	38654	18093.1646			0	0	4	0	451557	0		95036	0	0	0	546593	546597		0.826130229
Nadina	17	1997	9499	2681.0346			0	0	0	0	2444	0		742	0	0	0	3186	3186		0.767106089
Nadina	17	1998	3724	1982.6172			0	0	9	0	3913	0		957	0	0	0	4870	4879		0.80349076
Nadina	17	1999	10342	5135.3526			0	0	0	0	11388	0		0	0	0	0	11388	11388		1
Nadina	17	2000	194381	65443.6812			0	0	0	0	233547	0		25990	0	0	0	259537	259537		0.899860136
Nadina	17	2001	54833	17875.2856			0				48020			48105		9		96134	96134		0.499511099
Nadina	17	2002	1925	1031.4336			0				5758			422				6180	6180		0.93171521
Nadina	17	2003	3163	1677.5138			0				3370			335				3705	3705		0.909581646
Nadina	17	2004	22603	13772.712			0		32		200535			18897.4648	0			219432.4648	219464.4648		0.913880269
Nadina	17	2005	21834	12140.3263						0	11562.59976			4655.471633	0	0	0	16218.07139	16218.07139		0.712945422
Nadina	17	2006	8655	4486.8422				0	2	0	43344.04624			21570.54835	0	0	0	64914.59459	64916.59459		0.667708803
Nadina	17	2007	1773	1006.205				0	0	0	10326.32634	0		1162.07695	0	37.80077601	0	11526.20406	11526.20406		0.89590001
Nadina	17	2008	65754	10169.0135				0	4	0	85993.69427	0		5140.905538	37.80077601	0	0	91172.40059	91176.40059		0.94319875
Nadina	17	2009	11402	4295.1586				0	0	0	17161.55231	0		5496.208558	0	0	0	22657.76087	22657.76087		0.757424921
Nadina	17	2010	26142	12470.1381				37.80077601	273	0	143206.7674	0		77794.01931	0	0	0	221038.5875	221311.5875		0.647881277
Nadina	17	2011	10060	1194.408				0	0	0	9066.902018	0		1094.893183	0	0	0	10161.7952	10161.7952		0.892253961
Nadina	17	2012	30942	16766.1752				0	23	0	42700.83413	0		3651.110966	0	0	0	46351.94509	46374.94509		0.921230685
Nadina	17	2013	13493	7129.0332				0	0	0	3524.33628	0		6914.796535	0			10439.13282	10439.13282		0.372662097
Nadina	17	2014	61389	30742.4434				0	374	0	406820.5295	0		51057.40181				457877.9313	458251.9313		
Nadina	17	2015	34434	9411.4435				0	0		2750			991.9354839				3741.935484	3741.935484		
Nadina	17	2016	26632	16110.3822					49		17722.58065							17722.58065	17771.58065		
Nadina	17	2017	5322	2323.2678																	
Nadina	17	2018	177140	58021.2732																	
Nadina	17	2019	23241	8351.739																	
																					
																					
Pitt	18	1948	55380	20340.288			0	0	0	0	26803	0		95917	0	0	0	122720	122720		0.218407757
Pitt	18	1949	9290	4449.4976			0	0	0	0	6085	0		13251	1442	0	0	20778	20778		0.29285783
Pitt	18	1950	40061	13311.546			0	0	62	0	91231	0		55044	0	0	0	146275	146337		0.623695095
Pitt	18	1951	37837	17921.9584			0	0	0	0	41761	0		78541	0	0	0	120302	120302		0.347134711
Pitt	18	1952	48899	21904.15			0	0	0	0	39952	0		31890	0	0	336	72178	72178		0.553520463
Pitt	18	1953	18693	9303.312			0	0	0	0	12688	0		12372	747	0	0	25807	25807		0.491649552
Pitt	18	1954	17624	8331.6376			0	0	42	0	37926	0		13126	0	0	0	51052	51094		0.742889603
Pitt	18	1955	17950	11221.4			0	0	5	0	78394	0		85616	976	0	1946	166932	166937		0.469616371
Pitt	18	1956	32094	11106.8841			0	0	15	0	28169	0		38686	1900	0	1553	70308	70323		0.400651419
Pitt	18	1957	12338	5129.943			0	0	0	0	3474	0		24544	1189	0	0	29207	29207		0.118944089
Pitt	18	1958	10385	6658.2098			0	0	12	0	12978	0		3157	0	0	388	16523	16535		0.785450584
Pitt	18	1959	15740	6096.0813			0	0	10	0	21800	0		39932	234	0	517	62483	62493		0.348894899
Pitt	18	1960	24510	12492.6815			0	0	0	0	5842	0		27406	29	0	37	33314	33314		0.17536171
Pitt	18	1961	11162	6525.348			0	0	74	0	26282	0		74479	1531	0	669	102961	103035		0.255261701
Pitt	18	1962	16585	8459.7968			0	0	46	0	24085	0		32679	465	0	0	57229	57275		0.420853064
Pitt	18	1963	12680	5748.804			0	0	68	0	88616	0		54052	199	0	0	142867	142935		0.620269201
Pitt	18	1964	13804	6312.501			0	0	68	0	48016	0		142584	1250	0	176	192026	192094		0.250049472
Pitt	18	1965	6981	3368.176			0	0	0	0	14943	0		24041	0	0	0	38984	38984		0.383311102
Pitt	18	1966	20867	10722.69			0	0	65	0	24568	0		51336	1732	0	0	77636	77701		0.316451131
Pitt	18	1967	10300	5236.244			0	0	29	0	24122	0		42747	882	0	0	67751	67780		0.356039025
Pitt	18	1968	16988	8189.1558			0	0	45	0	38212	0		67282	0	0	49	105543	105588		0.362051486
Pitt	18	1969	25084	11710.2528			0	0	0	0	9262	0		51821	0	0	0	61083	61083		0.15162975
Pitt	18	1970	6657	3097.9116			0	0	81	0	21806	0		32749	645	0	117	55317	55398		0.394200698
Pitt	18	1971	15469	6662.634			0	0	462	0	91337	0		123848	1827	0	4236	221248	221710		0.412826331
Pitt	18	1972	13412	6568.99			0	0	31	0	78300	0		44584	0	0	264	123148	123179		0.635820314
Pitt	18	1973	11928	4744.312			0	0	11	0	11903	0		17262	0	0	0	29165	29176		0.408126179
Pitt	18	1974	20792	8853.72			0	0	178	0	53388	0		78361	3311	0	707	135767	135945		0.393232523
Pitt	18	1975	39942	21369.4862			0	0	81	0	64180	0		20578	391	0	0	85149	85230		0.753737566
Pitt	18	1976	36530	19467.3997			0	0	41	0	13812	0		91485	0	0	250	105547	105588		0.130861133
Pitt	18	1977	13887	7791.0619			0	0	57	0	15331	0		18676	522	0	0	34529	34586		0.444003591
Pitt	18	1978	24835	14108.9504			0	0	0	0	10736	0		24013	105	0	124	34978	34978		0.306935788
Pitt	18	1979	37558	20306.6045			0	0	22	0	3770	0		34444	0	0	583	38797	38819		0.097172462
Pitt	18	1980	17135	9168.6485			0	0	8	0	10736	0		6169	0	0	0	16905	16913		0.635078379
Pitt	18	1981	25327	13224.498			0	0	0	0	2416	0		31641	215	382	5616	40270	40270		0.059995034
Pitt	18	1982	8725	5086.0095			0	0	37	0	4318	0		13910	0	0	0	18228	18265		0.236888304
Pitt	18	1983	16858	10074.309			0	0	22	0	11730	0		50301	0	0	0	62031	62053		0.189098999
Pitt	18	1984	15797	8754.8944			0	0	107	0	18612	0		56977	0	0	298	75887	75994		0.245259399
Pitt	18	1985	3574	2106.9328			0	0	26	0	6180	0		17002	0	0	0	23182	23208		0.266586144
Pitt	18	1986	29195	12283.4104			0	0	0	0	6413	3		33585	0	0	0	39998	40001		0.160333017
Pitt	18	1987	13662	5503.0612			0	0	3	0	7374	0		14591	0	387	130	22482	22485		0.32799573
Pitt	18	1988	37769	17875.884			0	0	0	0	2587	0		58490	223	1189	0	62489	62489		0.041399286
Pitt	18	1989	16037	5583.3525			0	0	7	0	4944	0		11658	0	82	0	16684	16691		0.296331815
Pitt	18	1990	12207	5700.9275			0	0	18	0	1561	0		7538	0	0	0	9099	9117		0.171557314
Pitt	18	1991	22500	10867			0	0	1	0	1710	0		32177	0	0	0	33887	33888		0.050461829
Pitt	18	1992	9135	4335.0302			0	0	0	0	29707	0		70846	0	0	0	100553	100553		0.295436238
Pitt	18	1993	22850	11363.9856			0	174	11	0	16103	0		86635	0	0	344	103256	103267		0.155952196
Pitt	18	1994	9501	4362.744			0	0	81	0	4617	0		30016	0	0	375	35008	35089		0.131884141
Pitt	18	1995	5500	2351.7			0	0	0	0	8821	0		44150	0	0	0	52971	52971		0.16652508
Pitt	18	1996	50086	19451.025			0	0	18	0	21331	0		129612	0	1003	0	151946	151964		0.1403854
Pitt	18	1997	35830	14995.6416			0	0	11	0	12324	0		83927	0	0	0	96251	96262		0.128040228
Pitt	18	1998	76888	47611.815			0	0	19	1003	33437	0		98506	356	0	0	133302	133321		0.250836447
Pitt	18	1999	35977	19390.2176			0	0	0	0	24538	0		118076	0	211	0	142825	142825		0.171804656
Pitt	18	2000	42649	18584.177			0	0	15	0	41913	0		69360	0	0	0	111273	111288		0.376668194
Pitt	18	2001	131500	72407.192			0				7379			47231	210			54820	54820		0.134604159
Pitt	18	2002	90280	39383.443			0		15		24980			44165				69145	69160		0.361269795
Pitt	18	2003	78244	39926.9185			0				373			13413		90.86761317	90.86761317	13967.73523	13967.73523		0.026704401
Pitt	18	2004	60942	33795.6192			0		9	130	9201			30713.25325	0			40044.25325	40053.25325		0.229770797
Pitt	18	2005	62062	33242.7292				65		0	1726.48465			6609.856829	0	148.4339858	0	8549.775465	8549.775465		0.201933332
Pitt	18	2006	38816	21346.14				0	8	254.2252626	12711.26313			54326.83879	0	0	0	67292.32718	67300.32718		0.188896174
Pitt	18	2007	41838	19926.335				0	0	0	11429.4169	0		69777.18173	0	229.1558382	229.1558382	81664.91031	81664.91031		0.139955054
Pitt	18	2008	16921	6185.3587				0	9	0	14412.41537	0		65538.56973	0	243.9038495	0	80194.88895	80203.88895		0.17971738
Pitt	18	2009	31042	18796.9908				0	0	1604.090868	9166.233529	0		48292.9622	243.9038495	0	0	59307.19045	59307.19045		0.154555181
Pitt	18	2010	3247	1684.3005				458.3116764	38	487.807699	18780.59641	0		28122.45595	265.3061882	0	0	48114.47793	48152.47793		0.390331501
Pitt	18	2011	39568	21498.6884				0	13	0	26530.61882	0		70107.23339	219.0851043	549.3064041	961.2862071	98367.52993	98380.52993		0.25999511
Pitt	18	2012	63524	33390.3552				0	0	0	8544.31907	0		46965.69755	0	695.1487114	0	56205.16533	56205.16533		0.158371366
Pitt	18	2013	30226	15598.0599				0	0	0	823.9596061	0		25334.30859	0			26158.2682	26158.2682		0.027021206
Pitt	18	2014	16058	5962.8816				0	0	0	1776.491151	0		5000				6776.491151	6776.491151		
Pitt	18	2015	13997	6452.3042				0	0		1500			3122.44898				4622.44898	4622.44898		
Pitt	18	2016	34502	17557.0626					0		5877.55102							5877.55102	5877.55102		
Pitt	18	2017	22966	12875.5989																	
Pitt	18	2018	9803	4884.36																	
Pitt	18	2019	931	499.224																	
																					
																					
Harrison	19	1948	26162	14577			0	0	0	43283	0	0		0	0	0	0	43283	43283		1
Harrison	19	1949	8000	4371.84			0	11423	0	25650	0	0		0	0	0	0	37073	37073		0.691878186
Harrison	19	1950	73925	31527.2148			0	48269	0	29830	0	0		0	0	0	0	78099	78099		0.381951113
Harrison	19	1951	54982	31103.056			903	103041	0	18078	0	0		0	0	0	0	121119	122022		0.149258168
Harrison	19	1952	74693	39118.8352			0	18421	0	4633	0	0		0	0	0	0	23054	23054		0.200962957
Harrison	19	1953	40021	16944.204			0	2232	0	7552	0	0		0	0	0	0	9784	9784		0.771872445
Harrison	19	1954	46424	25200.3818			0	6146	0	8651	0	0		0	0	0	0	14797	14797		0.584645536
Harrison	19	1955	23545	14626.576			87	60115	0	80836	0	0		0	0	0	0	140951	141038		0.573504267
Harrison	19	1956	34680	12372.8841			0	87258	0	9600	0	0		114	0	0	0	96972	96972		0.098997649
Harrison	19	1957	16150	6950.1126			43	25371	0	34739	401	0		0	0	0	0	60511	60554		0.574093966
Harrison	19	1958	25086	13062.514			107	55305	0	4480	0	0		0	0	0	0	59785	59892		0.074935184
Harrison	19	1959	43625	23788.1833			14	10452	0	31079	0	0		0	0	0	0	41531	41545		0.748332571
Harrison	19	1960	41790	19568.2115			0	26094	0	3357	0	0		0	0	0	0	29451	29451		0.113985943
Harrison	19	1961	53940	28249.908			41	1634	0	11550	0	0		0	0	0	0	13184	13225		0.876061893
Harrison	19	1962	24747	12614.3368			0	31134	0	19678	0	0		0	0	0	0	50812	50812		0.387270723
Harrison	19	1963	34967	15551.804			0	50277	0	37548	0	0		0	0	0	0	87825	87825		0.427532024
Harrison	19	1964	16006	7413.399			47	43883	0	7247	0	0		27	0	0	0	51157	51204		0.141661943
Harrison	19	1965	22015	11147.586			65	8237	0	12043	87	0		0	0	0	0	20367	20432		0.591299651
Harrison	19	1966	53539	20017.6735			19	42848	0	12577	0	0		0	0	0	0	55425	55444		0.22691926
Harrison	19	1967	30877	17908.2			145	21814	0	28976	0	0		0	0	0	0	50790	50935		0.570506005
Harrison	19	1968	22379	11042.7172			126	13492	0	4193	27	0		0	0	0	0	17712	17838		0.236732159
Harrison	19	1969	40090	19269.3428			0	2150	0	5152	0	0		0	0	0	0	7302	7302		0.705560121
Harrison	19	1970	19332	9568.671			98	18810	0	20855	0	0		0	0	0	0	39665	39763		0.525778394
Harrison	19	1971	19259	8632.634			0	61283	0	23176	0	0		0	0	0	0	84459	84459		0.274405333
Harrison	19	1972	14811	7362.99			0	1153	0	810	0	0		0	0	0	0	1963	1963		0.412633724
Harrison	19	1973	14988	6315.6895			0	32256	0	5425	0	0		0	0	0	0	37681	37681		0.143971763
Harrison	19	1974	37712	17562.72			0	6133	0	34205	0	0		0	0	0	0	40338	40338		0.84795974
Harrison	19	1975	45929	24750.5982			0	22979	30	105641	0	0		0	0	0	0	128620	128650		0.821341937
Harrison	19	1976	41660	22400.7497			0	43410	134	1184	0	0		0	0	0	0	44594	44728		0.026550657
Harrison	19	1977	16133	9165.4039			0	16076	0	7982	0	0		0	0	0	0	24058	24058		0.331781528
Harrison	19	1978	44582	24597.3353			0	7016	0	34177	0	0		0	0	0	0	41193	41193		0.8296798
Harrison	19	1979	83264	40540.1789			0	470	0	10425	0	0		0	0	0	0	10895	10895		0.956860945
Harrison	19	1980	22227	11430.6485			0	13416	0	977	0	0		0	0	0	0	14393	14393		0.06788022
Harrison	19	1981	28520	15012.498			0	12466	0	5403	0	0		0	0	0	0	17869	17869		0.302367228
Harrison	19	1982	17914	9771.7367			0	4275	0	24681	0	0		0	0	0	0	28956	28956		0.852362205
Harrison	19	1983	21097	12206.4203			0	7855	69	9995	0	0		0	0	0	0	17850	17919		0.559943978
Harrison	19	1984	17064	9443.5834			69	3558	69	1569	0	0		0	0	0	0	5127	5265		0.306026916
Harrison	19	1985	8671	3931.8895			69	3694	0	10713	0	0		0	0	0	0	14407	14476		0.743596863
Harrison	19	1986	36485	16427.9572			0	5680	0	3927	0	3		0	0	0	0	9607	9610		0.408764443
Harrison	19	1987	18959	8189.25			0	3300	182	41748	954	0		0	0	0	0	46002	46184		0.90752576
Harrison	19	1988	39313	18822.884			185	2005	0	1786	37	0		0	0	0	0	3828	4013		0.466562173
Harrison	19	1989	18971	7580.9537			0	489	0	12934	141	0		0	0	0	0	13564	13564		0.953553524
Harrison	19	1990	16822	7588.9275			0	61732	24	64156	3590	0		0	0	0	0	129478	129502		0.495497305
Harrison	19	1991	37500	18824.7135			0	4426	0	33685	0	0		0	0	0	0	38111	38111		0.883865551
Harrison	19	1992	9448	4507.0302			0	517	0	3219	0	0		0	0	0	0	3736	3736		0.861616702
