stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits_psc	total_recruits	prop_4s
Pitt	18	2011	55997	29798			0	0	13	0	26531	0	0	73771	231	549	961	102043	102056	102056	0.264511176
Pitt	18	2012		41415			0	0	0	0	8991	0	0	46966	0	814	0	56771	56771	56771	0.160676948
Pitt	18	2013		30166			0	0	0	0	823.9596061	0	0	25334.30859	0	0	0	30493	30493	26158.2682	0.031499012
Pitt	18	2014		14427			0	0	0	0	1776.491151	0	0	5000	0	0	0	2080	2080	6776.491151	0.262155017
Pitt	18	2015		18361			0	0	0	0	1500	0	0	3122.44898	0	0	0	0	0	4622.44898	0.324503311
Pitt	18	2016		31137.08			0	0	0	0	5877.55102	0	0	21926.74689	0	0	0	0	0	27804.29791	0.211390017
Harrison	19	1948	26162	14577			0	0	0	43283	0	0	0	0	0	0	0	43283	43283	43283	#DIV/0!
Harrison	19	1949	8000	4372			0	11423	0	25650	0	0	0	0	0	0	0	37073	37073	37073	#DIV/0!
Harrison	19	1950	33044	18216			0	48269	0	29830	0	0	0	0	0	0	0	78099	78099	78099	#DIV/0!
Harrison	19	1951	17145	13181			903	103041	0	18078	0	0	0	0	0	0	0	121119	122022	122022	#DIV/0!
Harrison	19	1952	25794	17215			0	18421	0	4633	0	0	0	0	0	0	0	23054	23054	23054	#DIV/0!
Harrison	19	1953	21030	7641			0	2232	0	7552	0	0	0	0	0	0	0	9784	9784	9784	#DIV/0!
Harrison	19	1954	28800	16869			0	6146	0	8651	0	0	0	0	0	0	0	14797	14797	14797	#DIV/0!
Harrison	19	1955	5595	3405			87	60115	0	80836	0	0	0	0	0	0	0	140951	141038	141038	#DIV/0!
Harrison	19	1956	2586	1266			0	87258	0	9600	0	0	0	114	0	0	0	96972	96972	96972	0
Harrison	19	1957	3793	1820			43	25371	0	34739	401	0	0	0	0	0	0	60511	60554	60554	1
Harrison	19	1958	14701	6404			107	55305	0	4480	0	0	0	0	0	0	0	59785	59892	59892	#DIV/0!
Harrison	19	1959	27868	17692			14	10452	0	31079	0	0	0	0	0	0	0	41531	41545	41545	#DIV/0!
Harrison	19	1960	17210	7076			0	26094	0	3357	0	0	0	0	0	0	0	29451	29451	29451	#DIV/0!
Harrison	19	1961	42773	21725			41	1634	0	11550	0	0	0	0	0	0	0	13184	13225	13225	#DIV/0!
Harrison	19	1962	8162	4197			0	31134	0	19678	0	0	0	0	0	0	0	50812	50812	50812	#DIV/0!
Harrison	19	1963	22258	9803			0	50277	0	37548	0	0	0	0	0	0	0	87825	87825	87825	#DIV/0!
Harrison	19	1964	2202	1101			47	43883	0	7247	0	0	0	27	0	0	0	51157	51204	51204	0
Harrison	19	1965	15034	7779			65	8237	0	12043	87	0	0	0	0	0	0	20367	20432	20432	1
Harrison	19	1966	32646	9295			19	42848	0	12577	0	0	0	0	0	0	0	55425	55444	55444	#DIV/0!
Harrison	19	1967	20548	12672			145	21814	0	28976	0	0	0	0	0	0	0	50790	50935	50935	#DIV/0!
Harrison	19	1968	5379	2854			126	13492	0	4193	27	0	0	0	0	0	0	17712	17838	17838	1
Harrison	19	1969	14959	7559			0	2150	0	5152	0	0	0	0	0	0	0	7302	7302	7302	#DIV/0!
Harrison	19	1970	12666	6471			98	18810	0	20855	0	0	0	0	0	0	0	39665	39763	39763	#DIV/0!
Harrison	19	1971	3790	1970			0	61283	0	23176	0	0	0	0	0	0	0	84459	84459	84459	#DIV/0!
Harrison	19	1972	1346	794			0	1153	0	810	0	0	0	0	0	0	0	1963	1963	1963	#DIV/0!
Harrison	19	1973	3060	1571			0	32256	0	5425	0	0	0	0	0	0	0	37681	37681	37681	#DIV/0!
Harrison	19	1974	16920	8709			0	6133	0	34205	0	0	0	0	0	0	0	40338	40338	40338	#DIV/0!
Harrison	19	1975	5987	3381			0	22979	30	105641	0	0	0	0	0	0	0	128620	128650	128650	#DIV/0!
Harrison	19	1976	5130	2933			0	43410	134	1184	0	0	0	0	0	0	0	44594	44728	44728	#DIV/0!
Harrison	19	1977	2246	1374			0	16076	0	7982	0	0	0	0	0	0	0	24058	24058	24058	#DIV/0!
Harrison	19	1978	19717	10488			0	7016	0	34177	0	0	0	0	0	0	0	41193	41193	41193	#DIV/0!
Harrison	19	1979	45615	20234			0	470	0	10425	0	0	0	0	0	0	0	10895	10895	10895	#DIV/0!
Harrison	19	1980	5092	2262			0	13416	0	977	0	0	0	0	0	0	0	14393	14393	14393	#DIV/0!
Harrison	19	1981	3193	1788			0	12466	0	5403	0	0	0	0	0	0	0	17869	17869	17869	#DIV/0!
Harrison	19	1982	9189	4686			0	4275	0	24681	0	0	0	0	0	0	0	28956	28956	28956	#DIV/0!
Harrison	19	1983	4239	2132			0	7855	69	9995	0	0	0	0	0	0	0	17850	17919	17919	#DIV/0!
Harrison	19	1984	1267	689			69	3558	69	1569	0	0	0	0	0	0	0	5127	5265	5265	#DIV/0!
Harrison	19	1985	5097	1825			69	3694	0	10713	0	0	0	0	0	0	0	14407	14476	14476	#DIV/0!
Harrison	19	1986	7265	4145			0	5680	0	3927	0	3	0	0	0	0	0	9607	9610	9610	#DIV/0!
Harrison	19	1987	5228	2686			0	3300	182	41748	954	0	0	0	0	0	0	46002	46184	46184	1
Harrison	19	1988	1544	947			185	2005	0	1786	37	0	0	0	0	0	0	3828	4013	4013	1
Harrison	19	1989	2934	1998			0	489	0	12934	141	0	0	0	0	0	0	13564	13564	13564	1
Harrison	19	1990	4515	1888			0	61732	24	64156	3590	0	0	0	0	0	0	129478	129502	129502	1
Harrison	19	1991	15000	7958			0	4426	0	33685	0	0	0	0	0	0	0	38111	38111	38111	#DIV/0!
Harrison	19	1992	313	172			0	517	0	3219	0	0	0	0	0	0	0	3736	3736	3736	#DIV/0!
Harrison	19	1993	3258	2271			0	14645	0	4451	0	0	0	0	0	0	0	19096	19096	19096	#DIV/0!
Harrison	19	1994	9515	6087			0	286	0	20396	0	0	0	0	0	0	0	20682	20682	20682	#DIV/0!
Harrison	19	1995	16618	6758			0	1537	0	48276	0	0	0	0	0	0	0	49813	49813	49813	#DIV/0!
Harrison	19	1996	15379	8255			0	3058	0	4502	0	0	0	0	0	0	0	7560	7560	7560	#DIV/0!
Harrison	19	1997	1418	1084			0	10357	0	71883	0	0	0	0	0	0	0	82240	82240	82240	#DIV/0!
Harrison	19	1998	4496	3013			0	18160	0	46050	265	0	0	0	0	0	0	64475	64475	64475	1
Harrison	19	1999	8577	5592			0	16673	175	74656	0	0	0	0	0	0	0	91329	91504	91504	#DIV/0!
Harrison	19	2000	4343	1745			0	7950	350	3873	0	0	0	0	0	0	0	11823	12173	12173	#DIV/0!
Harrison	19	2001	15309	8335			0	53960	0	333007	0	0	0	0	0	0	0	386967	386967	386967	#DIV/0!
Harrison	19	2002	41542	24384			0	88078	195	188564	0	0	0	0	0	0	0	276642	276837	276837	#DIV/0!
Harrison	19	2003	8259	6043			0	20138	761	83148	807	0	0	923	0	0	0	105016	105777	105777	0.466473988
Harrison	19	2004	2106	986			0	107366	0	34850	462	0	0	0	0	0	0	142678	142678	142678	1
Harrison	19	2005	388605	211552			0	5770	33	10133	0	0	0	0	0	0	0	15903	15936	15936	#DIV/0!
Harrison	19	2006	168259	90943			0	390123	163	998153	0	0	0	0	0	0	0	1388276	1388439	1388439	#DIV/0!
Harrison	19	2007	128295	57444			0	304890	0	1334058	0	0	0	0	0	0	0	1638948	1638948	1638948	#DIV/0!
Harrison	19	2008	6717	4411			0	58003	0	118880	0	0	0	0	0	0	0	176882	176882	176883	#DIV/0!
Harrison	19	2009	307210	104442			21	25217	0	149629	0	0	0	0	0	0	0	174846	174867	174867	#DIV/0!
Harrison	19	2010	761668	349642			98	229787	0	1008896	0	0	1560	0	0	0	0	1240244	1240342	1240341	#DIV/0!
Harrison	19	2011	805596	387080			30	47200	0	170604	0	0	850	0	0	0	0	217804	218684	218684	#DIV/0!
Harrison	19	2012		32895			26	14564	0	90971	0	0	0	0	0	0	0	105534	105560	105561	#DIV/0!
Harrison	19	2013		78023			31	9635.521785	0	66556.38703	0	0	112.6672761	0	0	0	0	76192	76331	76335.57609	#DIV/0!
Harrison	19	2014		238373			0	1530.031886	0	37743.53751	0	0	0	0	0	0	0	37655	37655	39273.5694	#DIV/0!
Harrison	19	2015		58297			0	2478.680075	0	11000	0	0	0	0	0	0	0	2372	2372	13478.68008	#DIV/0!
Harrison	19	2016		34418			29	19777.77778	0	53454.30809	0	0	0	0	0	0	0	0	29	73261.08587	#DIV/0!
